"","Country","ISO","Scenario","Value","dose_information_Intro","dose_information_NVax","severity","coverage","path"
"458","South_Africa","ZAF","all_1_6_10_cov_50","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","50%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_50"
"459","South_Africa","ZAF","all_1_6_10_cov_60","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","60%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_60"
"460","South_Africa","ZAF","all_1_6_10_cov_70","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","70%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_70"
"461","South_Africa","ZAF","all_1_6_10_cov_80","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","80%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_80"
"462","South_Africa","ZAF","all_1_6_10_cov_90","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","90%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_90"
"463","South_Africa","ZAF","all_1_6_10_cov_95","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","95%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_95"
"464","South_Africa","ZAF","all_1_6_10_cov_curr","South_Africa_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","current_coverage","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_curr"
"465","South_Africa","ZAF","all_10_14_cov_50","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","50%","./input/country_select/all_uses_10_14/all_10_14_cov_50"
"466","South_Africa","ZAF","all_10_14_cov_60","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","60%","./input/country_select/all_uses_10_14/all_10_14_cov_60"
"467","South_Africa","ZAF","all_10_14_cov_70","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","70%","./input/country_select/all_uses_10_14/all_10_14_cov_70"
"468","South_Africa","ZAF","all_10_14_cov_80","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","80%","./input/country_select/all_uses_10_14/all_10_14_cov_80"
"469","South_Africa","ZAF","all_10_14_cov_90","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","90%","./input/country_select/all_uses_10_14/all_10_14_cov_90"
"470","South_Africa","ZAF","all_10_14_cov_95","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","95%","./input/country_select/all_uses_10_14/all_10_14_cov_95"
"471","South_Africa","ZAF","all_10_14_cov_curr","South_Africa_NS.csv","RV_10/14","RV_10/14","NS","current_coverage","./input/country_select/all_uses_10_14/all_10_14_cov_curr"
"472","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_50","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","50%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_50"
"473","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_60","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","60%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_60"
"474","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_70","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","70%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_70"
"475","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_80","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","80%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_80"
"476","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_90","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","90%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_90"
"477","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_95","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","95%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_95"
"478","South_Africa","ZAF","all_uses_2_dose_plus_40_cov_curr","South_Africa_NS.csv","RV_6/10/40","RV_6/10/40","NS","current_coverage","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_curr"
"479","South_Africa","ZAF","all_6_10_cov_50","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10/all_6_10_cov_50"
"480","South_Africa","ZAF","all_6_10_cov_60","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10/all_6_10_cov_60"
"481","South_Africa","ZAF","all_6_10_cov_70","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10/all_6_10_cov_70"
"482","South_Africa","ZAF","all_6_10_cov_80","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10/all_6_10_cov_80"
"483","South_Africa","ZAF","all_6_10_cov_90","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10/all_6_10_cov_90"
"484","South_Africa","ZAF","all_6_10_cov_95","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10/all_6_10_cov_95"
"485","South_Africa","ZAF","all_6_10_cov_curr","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10/all_6_10_cov_curr"
"486","South_Africa","ZAF","all_6_10_14_cov_50","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_50"
"487","South_Africa","ZAF","all_6_10_14_cov_60","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_60"
"488","South_Africa","ZAF","all_6_10_14_cov_70","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_70"
"489","South_Africa","ZAF","all_6_10_14_cov_80","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_80"
"490","South_Africa","ZAF","all_6_10_14_cov_90","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_90"
"491","South_Africa","ZAF","all_6_10_14_cov_95","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_95"
"492","South_Africa","ZAF","all_6_10_14_cov_curr","South_Africa_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_curr"
"493","South_Africa","ZAF","current_cov_50","South_Africa_NS.csv","Keep_current","N/A","NS","50%","./input/country_select/current_vacc_status/current_cov_50"
"494","South_Africa","ZAF","current_cov_60","South_Africa_NS.csv","Keep_current","N/A","NS","60%","./input/country_select/current_vacc_status/current_cov_60"
"495","South_Africa","ZAF","current_cov_70","South_Africa_NS.csv","Keep_current","N/A","NS","70%","./input/country_select/current_vacc_status/current_cov_70"
"496","South_Africa","ZAF","current_cov_80","South_Africa_NS.csv","Keep_current","N/A","NS","80%","./input/country_select/current_vacc_status/current_cov_80"
"497","South_Africa","ZAF","current_cov_90","South_Africa_NS.csv","Keep_current","N/A","NS","90%","./input/country_select/current_vacc_status/current_cov_90"
"498","South_Africa","ZAF","current_cov_95","South_Africa_NS.csv","Keep_current","N/A","NS","95%","./input/country_select/current_vacc_status/current_cov_95"
"499","South_Africa","ZAF","current_cov_curr","South_Africa_NS.csv","Keep_current","N/A","NS","current_coverage","./input/country_select/current_vacc_status/current_cov_curr"
"500","South_Africa","ZAF","suspend_vac","South_Africa_NS.csv","N/A","N/A","NS","0%","./input/country_select/suspend_vac"
